StudentID,Cryogenic Physics,Evolutionary Dynamics,Dark Energy,Stellar Chemistry,Sublight Propulsion Systems,Transdimensional Navigation,Neural Computation,Plasma Physics,Crystalline Geology,Pulsar Spectroscopy,Propulsion Systems,Radiation Shielding,Atmospheric Chemistry,Warp Field Theory,Plasmawave Analysis,Exoplanet Climatology,Astrology,Magnetosphere Modeling,Graviton Dynamics,Xyloprax Computation,Mineral Extraction,Synthetic Atmospheres,Quantum Fluids,Nanostructures Fabrication,Photonic Computing,Orbital Mechanics,Neutrino Engineering,Astrogeophysics,Genomic Engineering,Particle Isolation,Nuclear Synthesis,Xenorobotics Systems,Cartographic Topologies,Exotic Matter,Plasma Containment,Bioluminal Signals
15342,9.0,8.0,8.0,10.0,8.0,10.0,8.0,9.0,9.0,8.0,8.0,8.0,9.0,9.0,8.0,9.0,6.0,9.0,10.0,7.0,7.0,10.0,9.0,8.0,9.0,10.0,9.0,8.0,8.0,9.0,8.0,9.0,9.0,7.0,8.0,9.0
15343,7.0,6.0,6.0,9.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,8.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,8.0,6.0,6.0,7.0,8.0,7.0,6.0,6.0,8.0,6.0,6.0,7.0,6.0,7.0,7.0
15344,6.0,7.0,7.0,7.0,9.0,6.0,7.0,6.0,6.0,8.0,8.0,7.0,6.0,7.0,9.0,9.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,8.0,7.0,8.0,9.0,7.0,6.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0
15345,7.0,6.0,8.0,8.0,8.0,8.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0
15346,7.0,7.0,7.0,9.0,8.0,9.0,6.0,8.0,7.0,6.0,6.0,6.0,8.0,8.0,7.0,8.0,6.0,7.0,9.0,7.0,6.0,9.0,7.0,7.0,8.0,9.0,8.0,7.0,7.0,9.0,6.0,7.0,8.0,7.0,6.0,8.0
15347,7.0,6.0,6.0,8.0,6.0,9.0,7.0,8.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,8.0,6.0,7.0,6.0,7.0,8.0,6.0,7.0,9.0,6.0,6.0,6.0,6.0,6.0,8.0
15348,7.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,8.0,8.0,9.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,7.0,8.0,6.0,7.0,8.0,8.0,8.0,8.0
15349,7.0,6.0,7.0,9.0,7.0,8.0,6.0,7.0,7.0,7.0,7.0,6.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0,6.0,6.0,8.0,8.0,7.0,8.0,9.0,8.0,6.0,6.0,8.0,6.0,7.0,8.0,6.0,6.0,7.0
15350,7.0,8.0,7.0,7.0,9.0,8.0,6.0,6.0,6.0,7.0,7.0,8.0,7.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,6.0,8.0,6.0,7.0,8.0,8.0,8.0,7.0,6.0,9.0,7.0,7.0,8.0,8.0,7.0,7.0
15351,7.0,9.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,9.0,8.0,8.0,7.0,8.0,8.0,8.0,9.0,7.0,7.0,7.0,8.0,7.0,8.0,9.0,9.0,8.0,7.0
15352,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,8.0
15353,8.0,6.0,8.0,7.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,6.0,7.0,9.0,8.0,6.0,6.0,6.0,7.0,8.0,9.0,6.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,9.0
15354,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0
15355,6.0,6.0,6.0,7.0,6.0,8.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,9.0,9.0,6.0,6.0,6.0,7.0,8.0,6.0,9.0,7.0,6.0,7.0,6.0,6.0,7.0,8.0,6.0,9.0
15356,7.0,6.0,7.0,8.0,6.0,8.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,9.0,6.0,7.0,8.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0
15357,6.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,8.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0
15358,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,8.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0
15359,8.0,6.0,6.0,10.0,6.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,8.0,7.0,6.0,8.0,9.0,6.0,8.0,9.0,7.0,6.0,6.0,8.0,7.0,8.0,7.0,6.0,7.0,6.0
15360,7.0,7.0,6.0,8.0,7.0,9.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,8.0,7.0,7.0,6.0,7.0,8.0,6.0,6.0,8.0,7.0,7.0,7.0,8.0,7.0,6.0,7.0,9.0,6.0,7.0,8.0,6.0,6.0,7.0
15361,6.0,8.0,7.0,9.0,7.0,8.0,9.0,8.0,7.0,9.0,9.0,8.0,7.0,8.0,8.0,7.0,7.0,8.0,10.0,8.0,7.0,8.0,9.0,8.0,8.0,9.0,7.0,6.0,7.0,7.0,8.0,9.0,8.0,8.0,8.0,6.0
15362,6.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,8.0,8.0,8.0,7.0,6.0,9.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,9.0,6.0,6.0,6.0,6.0,8.0,8.0,7.0,6.0,8.0,7.0,6.0
15363,7.0,6.0,7.0,8.0,8.0,6.0,8.0,7.0,7.0,9.0,9.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,8.0,9.0,9.0,6.0,6.0,6.0,7.0,7.0,7.0,9.0,7.0,7.0
15364,8.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,8.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0
15365,7.0,8.0,8.0,9.0,8.0,9.0,6.0,8.0,8.0,6.0,6.0,7.0,7.0,9.0,6.0,7.0,6.0,8.0,9.0,7.0,8.0,9.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,10.0,6.0,7.0,9.0,6.0,7.0,7.0
15366,7.0,7.0,8.0,7.0,8.0,7.0,7.0,7.0,6.0,7.0,8.0,8.0,6.0,8.0,7.0,7.0,8.0,7.0,9.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,6.0,7.0,8.0,7.0,7.0,7.0
15367,8.0,7.0,8.0,10.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,7.0,8.0,10.0,8.0,9.0,9.0,7.0,7.0,7.0,8.0,8.0,6.0,8.0,9.0,7.0,7.0,9.0,7.0,7.0,8.0
15368,8.0,6.0,8.0,9.0,9.0,7.0,9.0,8.0,7.0,9.0,9.0,7.0,8.0,7.0,8.0,8.0,7.0,6.0,6.0,8.0,7.0,8.0,7.0,7.0,8.0,9.0,10.0,7.0,6.0,8.0,7.0,6.0,7.0,9.0,7.0,9.0
15369,6.0,7.0,7.0,7.0,8.0,7.0,8.0,6.0,6.0,8.0,8.0,7.0,6.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,6.0,6.0,8.0,8.0,7.0,7.0
15370,7.0,9.0,9.0,7.0,10.0,7.0,7.0,7.0,6.0,8.0,9.0,9.0,6.0,9.0,9.0,9.0,8.0,8.0,9.0,10.0,8.0,8.0,7.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,7.0,8.0,9.0,10.0,8.0,8.0
15371,6.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,8.0,9.0,7.0,8.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,8.0,6.0,7.0,7.0,7.0,7.0,6.0
15372,7.0,6.0,7.0,9.0,6.0,6.0,9.0,7.0,7.0,10.0,10.0,8.0,7.0,7.0,8.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,8.0,7.0,7.0,8.0,8.0,6.0,7.0,6.0,8.0,8.0,7.0,9.0,8.0,6.0
15373,8.0,8.0,9.0,9.0,10.0,9.0,7.0,7.0,7.0,6.0,7.0,8.0,7.0,9.0,7.0,8.0,7.0,8.0,9.0,9.0,8.0,10.0,6.0,8.0,7.0,7.0,8.0,7.0,8.0,10.0,6.0,6.0,8.0,7.0,6.0,9.0
15374,7.0,7.0,8.0,10.0,7.0,10.0,6.0,7.0,8.0,6.0,6.0,6.0,7.0,8.0,6.0,6.0,6.0,8.0,10.0,6.0,8.0,9.0,6.0,7.0,6.0,7.0,7.0,6.0,8.0,9.0,6.0,7.0,8.0,6.0,6.0,6.0
15375,6.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,8.0,7.0,6.0,7.0,6.0,6.0
15376,6.0,6.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,8.0,6.0,7.0,6.0,7.0,8.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0
15377,7.0,7.0,7.0,8.0,8.0,7.0,9.0,8.0,8.0,9.0,9.0,8.0,7.0,8.0,8.0,8.0,6.0,6.0,8.0,7.0,7.0,7.0,8.0,7.0,8.0,10.0,9.0,7.0,7.0,8.0,7.0,7.0,7.0,9.0,8.0,8.0
15378,8.0,7.0,9.0,9.0,9.0,8.0,10.0,8.0,8.0,10.0,10.0,9.0,8.0,9.0,9.0,10.0,8.0,7.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,10.0,10.0,8.0,8.0,8.0,9.0,9.0,9.0,10.0,9.0,8.0
15379,7.0,8.0,7.0,9.0,8.0,7.0,6.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,9.0,9.0,6.0,7.0,8.0,7.0,6.0,8.0,8.0,8.0,10.0,10.0,8.0,8.0,7.0,10.0,8.0,9.0,9.0,8.0,7.0,8.0
15380,7.0,6.0,8.0,6.0,7.0,7.0,8.0,7.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,8.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0
15381,8.0,6.0,7.0,10.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,9.0,7.0,6.0,8.0,6.0,7.0,8.0,6.0,7.0,8.0,9.0,7.0,8.0,9.0,8.0,6.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0
15382,7.0,6.0,7.0,7.0,10.0,8.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,8.0,8.0,7.0,6.0,7.0,9.0,7.0,6.0,8.0,7.0,8.0,9.0,7.0,6.0,7.0,6.0,8.0,8.0,7.0,7.0,6.0,6.0
15383,6.0,6.0,7.0,8.0,7.0,8.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,8.0,6.0,7.0,8.0,6.0,6.0,8.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,9.0,7.0,6.0
15384,6.0,6.0,7.0,7.0,8.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,8.0,7.0,6.0,8.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0
15385,6.0,6.0,6.0,8.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,8.0,6.0,6.0,7.0,8.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0
15386,6.0,6.0,6.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,8.0,6.0,6.0,7.0,8.0,7.0,7.0,8.0,7.0,6.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,6.0
15387,8.0,6.0,9.0,6.0,8.0,8.0,9.0,9.0,8.0,6.0,6.0,7.0,8.0,8.0,6.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,8.0,8.0,6.0,7.0,7.0
15388,6.0,9.0,7.0,6.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,7.0,8.0,9.0,8.0,8.0,8.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,8.0,6.0,6.0,9.0,7.0,7.0,6.0
15389,7.0,6.0,8.0,9.0,6.0,8.0,7.0,8.0,9.0,7.0,7.0,6.0,8.0,7.0,6.0,6.0,6.0,7.0,9.0,6.0,7.0,8.0,8.0,6.0,7.0,8.0,8.0,6.0,7.0,8.0,7.0,7.0,7.0,6.0,6.0,7.0
15390,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0
15391,9.0,8.0,8.0,10.0,10.0,9.0,7.0,9.0,9.0,8.0,7.0,7.0,10.0,9.0,9.0,9.0,6.0,8.0,8.0,7.0,6.0,10.0,8.0,8.0,10.0,10.0,10.0,9.0,7.0,9.0,8.0,8.0,9.0,8.0,8.0,10.0
15392,8.0,7.0,9.0,10.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,9.0,9.0,10.0,8.0,8.0,8.0,8.0,9.0,7.0,8.0,8.0,7.0,8.0,9.0,8.0,7.0,8.0
15393,6.0,7.0,7.0,8.0,7.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,7.0,8.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0
15394,8.0,7.0,8.0,10.0,8.0,9.0,7.0,9.0,9.0,8.0,8.0,8.0,9.0,8.0,9.0,9.0,6.0,8.0,9.0,7.0,7.0,9.0,9.0,8.0,10.0,10.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0
15395,8.0,9.0,9.0,10.0,9.0,10.0,8.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,6.0,9.0,10.0,9.0,8.0,9.0,9.0,9.0,8.0,10.0,9.0,8.0,8.0,10.0,9.0,10.0,10.0,9.0,8.0,8.0
15396,6.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,7.0,6.0
15397,6.0,6.0,6.0,8.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,8.0,7.0,6.0,8.0,6.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,6.0,8.0,6.0,6.0,7.0,6.0
15398,6.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,9.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0
15399,8.0,7.0,8.0,9.0,8.0,9.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,9.0,9.0,8.0,9.0,8.0,7.0,7.0,8.0,8.0,6.0,9.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0
15400,7.0,6.0,6.0,8.0,8.0,7.0,6.0,7.0,6.0,9.0,6.0,6.0,7.0,8.0,6.0,7.0,7.0,7.0,8.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,8.0,6.0,6.0,7.0,6.0,7.0,7.0
15401,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,8.0,6.0,7.0,7.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,7.0,9.0,7.0,6.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,6.0
15402,7.0,8.0,9.0,9.0,9.0,9.0,7.0,8.0,7.0,8.0,8.0,8.0,7.0,9.0,7.0,7.0,7.0,8.0,9.0,9.0,9.0,9.0,7.0,8.0,6.0,7.0,8.0,7.0,8.0,9.0,7.0,7.0,8.0,7.0,6.0,7.0
15403,7.0,6.0,7.0,9.0,7.0,8.0,7.0,7.0,8.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,9.0,7.0,7.0,8.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,7.0
15404,8.0,7.0,9.0,10.0,9.0,8.0,10.0,9.0,8.0,10.0,10.0,9.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,10.0,8.0,8.0,10.0,10.0,7.0,7.0,8.0,9.0,9.0,8.0,10.0,8.0,8.0
15405,8.0,7.0,8.0,10.0,10.0,9.0,7.0,8.0,8.0,8.0,7.0,8.0,9.0,9.0,8.0,9.0,6.0,8.0,8.0,8.0,7.0,9.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,10.0,8.0,7.0,9.0,7.0,6.0,9.0
15406,8.0,7.0,6.0,8.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,7.0,6.0,6.0,8.0,7.0,7.0,8.0,9.0,8.0,7.0,6.0,9.0,6.0,7.0,8.0,7.0,6.0,8.0
15407,6.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,9.0,8.0,7.0,6.0,6.0,7.0,6.0,6.0,7.0,8.0,6.0,6.0,6.0,8.0,6.0,6.0,8.0,7.0,6.0,6.0,8.0,7.0,8.0,7.0,6.0,7.0,6.0
15408,6.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,6.0,6.0
15409,8.0,6.0,8.0,9.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,6.0,8.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,8.0,7.0,6.0,6.0,8.0,8.0,6.0,6.0,7.0,6.0,6.0,6.0,8.0,6.0,7.0
15410,6.0,6.0,6.0,8.0,6.0,6.0,8.0,7.0,7.0,10.0,9.0,8.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,9.0,7.0,7.0,9.0,7.0,6.0,6.0,6.0,8.0,8.0,6.0,8.0,7.0,6.0
15411,7.0,7.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,9.0,10.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,9.0,8.0,9.0,8.0,8.0,7.0,7.0,8.0,8.0,6.0,8.0,7.0,7.0,8.0,8.0,8.0,7.0,6.0
15412,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,9.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,7.0
15413,6.0,6.0,7.0,7.0,8.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,8.0,7.0,7.0,9.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,8.0,9.0,6.0,6.0,9.0,6.0
15414,6.0,7.0,8.0,6.0,8.0,6.0,8.0,6.0,8.0,7.0,8.0,7.0,8.0,7.0,6.0,6.0,7.0,7.0,8.0,9.0,8.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0
15415,7.0,7.0,8.0,9.0,7.0,7.0,9.0,8.0,8.0,9.0,9.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,9.0,6.0,6.0,7.0,7.0,6.0,7.0,8.0,7.0,7.0
15416,6.0,6.0,7.0,8.0,7.0,6.0,8.0,7.0,7.0,8.0,9.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,6.0,6.0,6.0,7.0,6.0,7.0,9.0,7.0,6.0
15417,6.0,6.0,7.0,8.0,6.0,8.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,8.0,7.0,7.0,7.0,9.0,6.0,6.0,8.0,6.0,6.0,8.0,6.0,6.0,7.0,7.0,8.0,7.0,6.0,7.0,7.0,6.0,6.0
15418,8.0,8.0,6.0,7.0,6.0,9.0,7.0,6.0,9.0,7.0,7.0,6.0,9.0,9.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,7.0,8.0,9.0,8.0,9.0,6.0,10.0,6.0,9.0,8.0
15419,6.0,6.0,6.0,8.0,6.0,6.0,7.0,7.0,7.0,8.0,8.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,9.0,6.0,7.0,8.0,7.0,7.0,6.0,6.0,7.0,8.0,7.0,6.0,7.0,7.0
15420,7.0,7.0,8.0,8.0,8.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,8.0,7.0,6.0,8.0,8.0,8.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0
15421,6.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,9.0,6.0,7.0,7.0,7.0,7.0,7.0,10.0,8.0,8.0,7.0,8.0,7.0,7.0,8.0,7.0,6.0,7.0,7.0,8.0,9.0,8.0,8.0,7.0,6.0
15422,8.0,7.0,9.0,8.0,10.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,9.0,6.0,8.0,7.0,7.0,9.0,9.0,9.0,9.0,6.0,7.0,6.0,7.0,9.0,7.0,9.0,9.0,6.0,6.0,8.0,8.0,6.0,7.0
15423,7.0,7.0,8.0,6.0,7.0,8.0,8.0,7.0,7.0,8.0,6.0,8.0,7.0,8.0,6.0,6.0,7.0,7.0,9.0,8.0,9.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,7.0,8.0,6.0,6.0,7.0
15424,8.0,7.0,7.0,6.0,8.0,6.0,7.0,6.0,8.0,6.0,6.0,7.0,8.0,7.0,7.0,7.0,6.0,6.0,7.0,8.0,6.0,7.0,9.0,7.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0
15425,6.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,8.0,8.0,7.0,6.0,7.0,8.0,7.0,6.0,6.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,7.0,8.0,6.0
15426,7.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,6.0,6.0,7.0,7.0,8.0,9.0,9.0,8.0,6.0,7.0,6.0,6.0,8.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0
15427,6.0,6.0,7.0,8.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,8.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0
15428,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,8.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,8.0,6.0,6.0,8.0,7.0,6.0,6.0
15429,7.0,7.0,6.0,8.0,7.0,7.0,7.0,6.0,7.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,7.0,6.0,8.0,6.0,6.0,7.0,9.0,8.0,9.0,10.0,9.0,7.0,6.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0
15430,7.0,6.0,7.0,8.0,8.0,6.0,8.0,7.0,6.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,8.0,9.0,10.0,7.0,6.0,8.0,7.0,6.0,7.0,9.0,7.0,7.0
15431,7.0,7.0,7.0,9.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,6.0,7.0,9.0,6.0,7.0,8.0,9.0,7.0,8.0,9.0,8.0,6.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,6.0
15432,6.0,8.0,6.0,9.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,9.0,6.0,7.0,6.0,7.0,6.0,8.0,6.0,7.0,7.0,7.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0
15433,6.0,7.0,7.0,6.0,7.0,8.0,7.0,6.0,7.0,8.0,7.0,6.0,6.0,7.0,7.0,7.0,6.0,8.0,9.0,6.0,7.0,8.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,9.0,6.0,7.0,8.0,8.0,6.0,7.0
