StudentID,Cryogenic Physics,Evolutionary Dynamics,Dark Energy,Stellar Chemistry,Sublight Propulsion Systems,Transdimensional Navigation,Neural Computation,Plasma Physics,Crystalline Geology,Pulsar Spectroscopy,Propulsion Systems,Radiation Shielding,Atmospheric Chemistry,Warp Field Theory,Plasmawave Analysis,Exoplanet Climatology,Astrology,Magnetosphere Modeling,Graviton Dynamics,Xyloprax Computation,Mineral Extraction,Synthetic Atmospheres,Quantum Fluids,Nanostructures Fabrication,Photonic Computing,Orbital Mechanics,Neutrino Engineering,Astrogeophysics,Genomic Engineering,Particle Isolation,Nuclear Synthesis,Xenorobotics Systems,Cartographic Topologies,Exotic Matter,Plasma Containment,Bioluminal Signals
20571,6,7,7,7,7,6,7,7,6,8,8,7,6,7,7,7,6,7,8,7,7,7,7,7,7,8,7,6,6,6,7,8,8,8,6,6
20572,6,6,6,7,7,6,6,6,6,6,6,6,6,7,6,6,7,6,7,6,6,7,6,6,6,7,7,6,6,7,7,6,6,6,6,6
20573,6,7,6,7,8,6,6,6,6,6,6,6,6,8,7,8,6,8,6,7,6,8,6,7,6,7,6,7,7,8,6,6,8,6,6,6
20574,10,7,9,10,9,9,9,9,9,9,10,8,10,9,9,9,7,8,8,8,8,9,9,8,9,10,10,8,8,9,8,7,8,10,7,10
20575,9,7,9,10,8,9,10,9,9,10,10,9,8,9,10,9,8,7,9,8,9,9,10,8,9,10,10,7,8,7,10,9,9,10,9,8
20576,6,7,6,7,6,6,7,6,6,7,7,6,6,6,6,6,8,6,6,6,6,6,7,6,6,7,6,7,6,6,6,6,6,6,6,8
20577,7,6,6,8,7,7,6,7,7,6,7,6,8,7,8,7,6,6,7,6,6,7,8,7,8,8,8,7,6,8,6,6,7,8,6,8
20578,7,6,7,9,6,8,8,7,7,8,8,7,8,7,6,6,6,6,8,6,6,7,8,7,7,8,8,6,7,7,7,8,7,7,7,6
20579,9,7,9,10,9,8,9,9,8,10,10,8,9,8,9,9,7,8,8,9,8,9,9,9,9,10,10,8,8,9,9,8,8,10,9,9
20580,7,7,8,8,8,8,7,7,6,8,7,7,7,8,7,8,6,7,8,8,7,8,7,7,6,7,7,6,7,8,7,7,8,7,6,7
20581,7,7,7,9,7,7,7,7,7,8,8,7,8,8,8,8,6,7,9,7,6,8,9,8,8,9,8,7,7,8,7,8,8,7,7,7
20582,6,6,6,7,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,7,6,6,7,6,7,6,7,6,6,6,6,6,6
20583,6,7,8,9,7,7,9,7,8,10,10,8,7,8,8,6,7,7,9,8,8,7,9,8,8,9,8,6,7,7,8,9,7,9,8,6
20584,6,6,6,9,6,6,7,6,6,7,7,7,7,6,8,8,7,7,8,6,8,6,8,7,8,9,7,7,6,7,7,8,7,8,7,6
20585,6,6,6,6,7,6,6,6,6,8,7,7,6,7,7,7,6,6,7,7,6,6,7,7,7,8,7,6,6,6,6,7,6,8,6,6
20586,6,8,7,8,7,8,6,7,6,7,6,8,7,8,8,8,6,8,9,7,6,8,8,8,8,9,7,7,7,8,7,8,9,7,7,6
20587,6,6,6,8,6,6,6,7,6,8,7,6,7,6,7,6,8,6,6,6,6,6,6,6,6,7,7,8,9,7,7,8,6,6,7,6
20588,6,7,7,7,7,6,7,6,6,7,7,7,6,7,6,6,7,6,7,8,7,6,6,7,6,6,7,6,6,6,6,6,6,7,6,6
20589,7,6,6,9,7,7,6,7,7,7,7,7,8,7,8,8,8,6,7,6,6,8,8,7,9,10,8,7,6,9,7,7,7,7,7,7
20590,7,8,8,9,8,8,8,8,8,9,8,8,8,9,9,10,6,8,9,7,7,8,9,9,9,10,8,8,7,9,8,9,8,9,8,7
20591,9,7,9,9,9,9,8,8,8,7,8,7,9,9,7,7,6,8,8,8,8,8,7,7,7,8,8,7,8,8,7,7,8,7,7,8
20592,6,6,6,7,6,6,6,6,6,6,6,7,6,6,7,7,7,7,6,6,8,6,6,7,7,6,6,7,7,7,7,8,6,8,7,7
20593,6,7,6,7,6,7,6,6,6,7,6,7,6,6,7,7,6,6,8,6,6,6,7,7,7,8,6,6,6,6,6,8,7,7,6,8
20594,6,7,6,9,6,6,6,7,7,7,7,6,7,7,6,6,6,6,8,6,6,7,8,6,7,8,6,6,6,7,7,8,7,6,7,6
20595,6,6,8,8,7,8,6,7,8,7,6,6,6,7,9,6,6,7,9,6,7,8,6,6,6,6,7,6,6,8,8,6,7,6,6,6
20596,6,6,7,8,6,6,8,7,7,7,7,6,6,6,6,6,6,6,7,6,7,7,6,6,6,6,7,8,6,6,9,6,6,6,6,6
20597,8,7,6,6,8,6,6,8,6,6,6,7,7,6,6,6,6,6,6,7,7,6,6,6,6,6,6,8,8,6,6,6,6,7,6,8
20598,8,7,8,9,8,8,7,7,7,6,6,6,6,8,6,6,6,7,9,7,7,8,6,6,6,7,8,6,7,8,6,6,7,6,6,7
20599,8,9,8,9,8,9,6,8,8,6,6,7,8,9,6,6,6,9,10,7,7,10,7,7,8,7,6,7,7,10,6,7,8,6,6,7
20600,7,6,6,8,7,6,9,8,7,10,10,6,7,6,6,6,8,6,7,6,8,6,8,6,6,6,6,6,7,7,8,9,6,9,9,7
20601,7,8,7,7,6,6,7,6,6,8,9,7,6,6,7,6,6,6,6,7,6,6,7,7,6,8,7,7,6,8,6,7,6,8,7,6
20602,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,7,6,6,6,6,6,6,7,7,8,7,6,8,6,6,6,8,6
20603,7,6,7,6,6,8,6,8,8,6,6,6,8,7,6,7,6,7,6,6,8,7,7,6,8,7,6,7,7,7,7,7,6,7,7,6
20604,7,6,6,7,6,7,7,6,7,6,6,6,7,7,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,7,6,6,7,6,6,6
20605,8,8,8,10,10,9,7,8,7,6,6,8,8,8,7,8,7,8,9,8,8,10,6,8,7,7,8,7,8,10,6,6,8,7,6,8
20606,7,7,8,7,10,7,7,7,6,6,7,7,6,8,7,7,6,7,8,8,7,8,6,7,7,8,8,7,7,9,6,6,7,7,6,8
20607,6,8,6,7,7,7,6,6,6,6,6,6,6,6,6,6,6,7,9,6,6,7,7,6,6,6,7,7,6,7,6,8,7,6,6,6
20608,7,6,7,8,8,6,6,6,7,7,6,6,6,6,7,6,6,6,7,7,7,6,8,6,7,8,6,6,6,6,7,8,7,6,6,6
20609,7,7,8,9,8,9,8,7,8,7,8,8,8,8,8,7,7,7,9,8,8,8,8,8,7,8,9,7,8,8,7,8,8,8,7,7
20610,8,8,9,10,8,8,10,8,8,10,10,9,7,8,8,8,8,7,9,9,9,8,9,8,8,9,9,7,8,8,8,9,8,9,8,7
20611,8,7,8,10,8,7,8,8,8,10,9,8,8,8,9,9,6,8,9,8,7,8,9,8,9,10,9,8,8,8,8,9,8,9,8,8
20612,7,7,9,9,9,8,9,8,7,9,9,7,8,8,6,8,7,7,9,9,8,8,7,7,7,8,9,7,8,8,7,6,8,8,7,8
20613,6,6,6,7,6,7,9,7,6,9,9,8,7,7,7,6,6,6,7,7,6,6,8,7,6,8,8,6,6,6,7,8,7,8,7,8
20614,7,8,8,8,9,8,7,7,7,8,8,8,6,9,8,8,7,9,9,9,8,9,8,8,7,8,7,7,8,8,7,8,9,8,7,7
20615,8,7,9,10,9,9,8,9,8,8,7,8,8,9,7,9,7,8,9,9,8,9,8,8,9,9,9,8,9,10,7,8,9,8,7,9
20616,7,8,8,9,8,9,6,7,8,7,7,7,7,8,7,7,6,8,9,7,7,9,7,8,7,8,8,7,7,9,6,8,9,6,7,7
20617,7,7,7,7,9,7,6,6,6,6,7,6,6,6,6,7,6,6,6,7,6,7,8,6,6,6,8,6,6,7,8,8,6,7,7,7
20618,6,7,7,7,7,7,6,6,7,6,6,7,6,7,6,6,7,7,8,6,6,7,6,7,7,7,6,6,7,8,6,7,7,6,6,6
20619,8,8,9,10,9,10,8,9,8,8,7,8,8,9,7,8,7,9,10,8,9,10,8,8,8,8,8,7,9,10,7,8,9,7,7,8
20620,7,8,9,9,9,9,9,8,8,9,10,9,7,8,7,7,9,8,9,9,9,9,8,8,7,8,9,7,8,8,7,8,8,9,8,8
20621,6,9,6,6,6,6,6,9,8,6,6,8,8,6,8,9,8,10,6,6,6,6,8,9,8,9,6,8,9,10,8,9,10,8,7,6
20622,7,6,7,7,8,7,7,6,6,6,6,6,6,7,6,6,6,6,8,7,7,7,8,6,6,6,7,8,6,8,7,8,6,6,8,7
20623,7,6,8,9,8,8,7,7,7,7,7,6,6,7,6,7,6,7,7,6,7,7,6,6,6,7,8,7,7,7,6,6,6,6,6,6
20624,6,8,6,6,7,7,6,6,6,7,8,6,6,8,7,7,6,7,8,6,6,7,6,6,7,8,6,7,6,8,6,6,9,7,6,6
20625,7,6,7,9,8,7,7,8,8,7,8,7,8,7,8,8,6,6,7,6,6,8,7,7,8,9,9,7,6,8,7,7,7,7,7,7
20626,8,8,8,9,9,7,9,8,7,10,10,9,8,8,10,10,7,8,7,9,7,8,9,9,9,10,10,8,7,8,8,8,8,10,9,8
20627,6,8,7,8,7,9,6,6,6,6,6,7,7,8,6,6,6,8,9,7,7,8,7,8,7,8,6,6,7,8,6,8,8,6,6,6
20628,7,8,8,9,9,10,9,9,7,8,8,8,7,9,7,7,8,8,10,9,9,9,7,7,6,8,8,6,8,9,7,8,8,7,7,7
20629,6,7,8,7,7,8,9,7,6,8,8,8,6,8,6,7,8,7,9,8,9,8,7,8,7,7,7,6,7,6,7,7,8,8,7,6
20630,7,7,7,6,6,8,6,7,7,6,6,7,7,8,6,7,6,7,9,6,6,8,8,6,6,6,6,6,7,9,7,8,8,6,6,6
20631,7,6,8,7,9,7,7,6,6,7,6,7,6,8,7,7,7,6,7,8,7,8,7,7,6,6,9,7,6,8,6,7,7,7,6,7
20632,8,8,9,10,9,10,7,8,8,6,6,8,8,9,7,7,7,9,10,8,8,10,7,8,7,7,7,8,8,10,6,7,9,6,6,9
20633,6,8,6,7,8,7,6,6,6,7,6,7,6,8,8,7,6,7,8,7,6,7,7,8,7,8,7,6,6,8,7,7,7,7,6,6
20634,7,8,8,8,10,9,6,7,6,8,6,7,7,9,8,8,6,8,9,8,6,9,6,7,7,7,8,7,8,10,6,6,9,7,6,8
20635,8,8,8,10,8,9,8,9,8,8,7,7,9,8,7,7,6,8,10,8,8,9,8,8,8,8,8,7,8,9,8,9,8,7,7,7
20636,6,8,7,8,6,7,7,7,8,8,8,6,7,6,6,6,6,8,7,6,6,7,7,6,6,8,7,6,6,6,6,6,6,6,6,6
20637,9,6,8,10,9,7,9,9,8,9,9,8,9,8,8,9,7,7,8,8,8,8,8,8,9,10,10,8,7,9,7,7,8,10,8,9
20638,6,7,6,8,7,6,7,7,7,8,8,7,7,7,8,8,8,6,7,6,6,6,8,8,9,10,8,7,6,7,8,8,7,8,8,7
20639,6,7,7,8,7,9,6,7,7,6,6,6,7,7,7,7,6,7,10,7,7,8,6,6,6,6,6,6,7,8,6,7,7,7,6,6
20640,7,8,7,8,9,8,6,7,6,6,6,7,7,8,8,9,6,7,8,8,7,9,6,8,8,7,8,7,7,8,6,6,8,7,6,8
20641,6,7,6,8,7,7,6,6,7,8,7,7,8,7,8,9,7,7,8,6,6,7,9,8,8,9,8,7,6,8,8,9,8,7,7,7
20642,9,8,10,10,10,9,9,8,8,8,9,8,9,9,9,9,8,8,10,10,9,9,7,9,8,9,10,8,9,10,7,7,9,9,7,9
20643,6,7,6,7,6,8,8,6,6,8,9,6,6,7,7,6,8,7,8,6,6,7,6,6,6,6,6,6,6,8,6,7,6,8,8,6
20644,8,6,8,9,7,9,8,8,9,8,8,7,7,8,6,7,6,7,9,7,8,8,8,7,7,8,8,6,8,7,7,8,7,7,7,7
20645,6,6,7,7,7,6,8,6,6,8,9,7,6,6,7,7,6,7,6,7,6,6,7,7,7,8,8,6,6,6,7,6,6,8,6,7
20646,7,7,8,8,8,9,6,7,7,6,6,7,7,8,6,6,6,7,9,8,7,8,6,7,6,6,7,6,7,9,6,6,7,6,8,7
20647,7,7,7,8,8,6,8,7,6,9,8,8,7,8,9,8,7,7,7,8,6,7,7,8,8,9,9,8,7,7,8,7,7,10,8,7
20648,7,9,9,9,8,10,8,9,8,9,8,10,8,9,8,7,8,9,10,9,10,9,9,8,8,9,7,7,8,9,9,10,10,7,8,6
20649,6,8,7,7,8,7,7,6,6,8,7,7,6,7,7,7,7,7,9,8,7,7,6,7,6,7,6,6,7,7,6,8,8,7,7,6
20650,8,6,8,9,9,7,8,8,8,7,8,7,8,7,8,7,6,7,7,7,6,8,7,7,8,9,9,7,6,7,7,6,7,8,7,8
20651,7,8,9,7,8,6,8,8,6,6,6,8,6,8,7,7,8,8,6,10,8,9,6,8,7,6,6,6,8,8,7,6,9,7,7,6
20652,7,6,7,8,9,6,7,6,6,6,7,6,7,7,7,7,6,6,6,7,6,8,6,6,7,8,8,6,6,7,6,6,7,7,6,8
20653,8,6,7,9,7,7,8,7,7,7,8,6,7,7,6,7,6,6,7,6,6,8,7,6,6,8,8,6,6,6,6,6,6,7,6,7
20654,7,6,6,9,7,7,6,7,7,6,8,6,8,6,7,7,6,7,7,6,6,7,7,7,8,9,8,7,6,8,6,6,7,7,6,7
20655,8,7,8,10,8,9,9,8,9,8,8,8,8,8,7,7,7,8,9,8,9,9,8,8,7,8,9,6,8,8,7,7,8,7,7,8
20656,8,6,8,8,10,8,7,7,7,7,7,7,7,8,8,9,7,7,7,8,7,8,6,8,8,8,9,8,7,9,6,6,8,8,6,9
20657,6,7,7,8,8,6,6,6,6,7,7,7,6,8,7,8,6,7,7,8,7,7,6,7,6,7,8,6,6,8,6,6,7,7,6,6
20658,6,7,6,7,6,8,6,6,6,6,6,6,6,7,6,6,6,7,8,6,6,7,6,6,6,6,7,7,6,7,6,7,7,7,6,6
20659,7,7,8,6,9,8,6,8,8,7,6,6,8,8,7,8,6,8,6,6,6,8,8,8,8,6,9,8,7,8,8,6,7,6,7,7
20660,6,7,6,8,6,6,7,6,7,7,8,7,7,7,8,7,7,7,8,6,6,7,9,7,8,9,7,6,6,7,7,8,7,7,7,6
20661,7,7,7,8,8,8,6,7,6,6,7,7,6,8,6,6,7,8,9,7,8,8,6,6,6,6,7,6,7,8,6,6,7,6,6,6
20662,8,6,7,10,9,8,7,8,8,8,8,7,9,7,8,9,7,7,8,7,6,9,8,7,9,9,9,7,7,8,7,8,8,8,7,8
20663,7,7,7,9,7,7,7,7,7,8,8,8,7,8,8,7,6,7,9,8,7,8,8,7,7,8,7,6,7,7,7,8,8,8,7,6
20664,8,7,8,8,10,8,8,7,7,8,8,8,8,8,8,8,7,6,7,8,7,7,7,8,8,9,9,8,7,8,7,6,8,9,7,8
20665,6,7,6,6,6,6,6,7,7,6,6,7,7,7,6,7,6,8,7,6,6,6,7,7,7,8,6,6,7,8,7,8,6,6,6,6
20666,7,6,7,9,8,7,6,7,6,6,6,6,8,7,7,8,6,6,7,6,6,7,6,7,7,8,8,7,6,8,6,6,7,7,6,8
20667,7,6,7,8,7,6,9,8,8,10,10,8,7,7,8,8,8,6,8,8,7,7,9,8,8,10,9,7,6,6,8,8,7,9,8,6
20668,8,9,8,10,8,10,8,9,9,9,9,9,9,9,9,9,7,9,10,9,9,9,10,9,9,10,9,8,8,10,8,10,10,8,9,7
20669,7,6,6,6,6,7,6,6,7,6,6,6,8,7,9,9,6,6,7,7,7,6,6,6,8,6,6,8,6,6,6,6,7,6,6,7
20670,9,6,6,6,7,8,6,6,7,7,7,6,6,7,8,8,7,6,6,6,8,6,7,7,7,8,8,6,6,6,6,7,6,8,6,6
20671,7,7,6,8,7,6,7,6,7,7,6,7,6,6,6,6,7,7,6,6,6,6,6,7,6,6,7,6,7,6,6,7,6,6,6,6
20672,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,7,6,6,6,7,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6
20673,8,8,6,7,6,6,6,6,6,6,6,7,6,7,8,8,6,6,7,6,8,6,8,7,8,9,6,6,6,7,7,7,7,6,7,7
20674,8,10,9,10,9,10,8,9,9,7,8,9,9,9,9,9,7,10,10,9,8,10,9,9,9,9,8,9,9,10,8,10,10,8,8,8
20675,6,6,7,7,6,6,7,6,6,7,7,7,6,7,6,6,6,6,8,7,7,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6
20676,7,7,9,8,9,9,6,7,7,6,6,7,7,8,7,7,6,7,8,8,7,8,6,7,7,7,9,7,8,9,7,6,8,7,6,8
20677,6,7,6,7,7,7,6,6,6,6,7,6,7,7,8,8,8,7,8,6,6,7,8,7,8,9,7,7,6,8,7,7,8,7,7,7
20678,8,7,7,9,8,8,8,7,8,8,9,8,8,8,8,8,6,8,9,8,7,8,9,8,8,9,7,7,7,9,8,9,9,8,8,6
20679,7,6,7,9,8,8,7,7,7,7,7,6,8,7,7,6,6,6,8,7,7,8,6,6,6,8,7,6,7,8,6,6,8,7,6,7
20680,7,6,7,9,6,9,7,7,7,7,6,6,7,8,6,6,6,8,6,6,8,8,6,6,6,6,6,6,7,8,6,7,6,6,6,6
20681,7,7,7,9,7,8,8,7,8,9,9,8,7,8,7,7,6,8,9,7,7,7,9,7,7,9,7,6,7,7,7,8,8,8,8,6
20682,6,6,7,7,7,7,6,6,7,7,7,6,6,7,6,6,6,6,8,6,6,7,6,6,6,6,6,7,6,8,6,6,6,7,6,6
20683,6,7,7,7,8,7,7,7,6,7,7,7,6,7,7,7,6,7,8,8,7,7,6,7,6,7,7,6,7,7,6,6,7,7,6,6
20684,7,7,6,9,7,8,6,6,7,6,7,7,7,8,7,7,6,7,9,6,7,8,8,6,7,8,7,6,7,8,7,7,8,6,6,6
20685,6,6,8,8,9,8,7,7,6,7,7,7,6,8,6,6,7,7,9,8,8,8,6,7,9,6,7,8,7,7,10,6,8,6,8,6
20686,9,9,10,10,9,10,9,9,9,9,9,9,9,9,8,7,8,10,10,9,10,10,9,9,7,9,9,7,9,9,8,9,9,8,8,7
20687,8,8,8,10,9,9,7,8,7,6,6,7,8,9,7,8,6,8,10,7,7,10,7,8,9,9,8,8,8,10,7,8,9,7,6,8
20688,6,6,6,7,7,7,7,6,6,6,8,6,7,7,6,6,7,6,8,6,6,7,6,6,7,6,6,6,6,7,8,6,7,6,8,6
20689,7,8,7,7,6,7,7,7,6,9,6,8,7,8,6,6,6,7,8,9,6,8,7,9,8,6,6,8,6,7,7,7,8,6,8,7
20690,7,6,8,9,7,8,7,7,8,6,7,6,7,8,6,6,6,6,9,6,7,8,7,6,7,8,7,6,7,8,6,7,7,6,6,7
20691,7,8,8,10,9,9,8,8,9,8,8,9,8,9,8,8,7,9,10,8,7,9,9,8,8,9,8,8,8,10,8,9,9,8,8,7
20692,7,6,8,7,9,7,6,7,6,6,6,7,6,8,7,6,6,6,8,7,8,8,9,6,7,6,7,6,7,7,7,8,7,6,7,7
20693,7,8,9,6,6,9,6,7,6,6,7,8,6,9,7,7,9,7,9,9,9,8,6,7,6,6,7,6,8,8,6,7,9,7,7,7
20694,6,6,7,7,7,7,7,6,6,7,7,7,6,7,8,6,6,7,8,7,7,7,6,6,7,6,7,7,6,6,6,6,6,7,6,6
20695,6,8,6,7,8,8,6,6,6,6,6,8,6,8,7,8,6,7,9,7,7,7,6,8,7,7,6,6,6,9,6,7,8,7,6,6
20696,7,7,8,8,8,9,7,7,7,6,6,8,7,8,7,7,6,8,8,8,7,9,6,7,7,7,8,7,7,9,6,6,8,7,6,7
20697,7,7,8,9,7,8,7,7,7,8,6,7,7,8,6,6,6,7,9,7,7,8,7,7,6,6,7,6,7,8,6,7,7,6,6,6
20698,7,7,8,8,8,6,6,6,6,6,6,6,6,8,7,7,6,7,6,6,7,8,6,7,7,7,6,6,7,10,6,6,7,6,6,8
20699,6,8,6,7,6,6,6,6,6,6,7,6,6,6,6,6,6,8,6,6,6,6,6,7,6,6,6,6,6,8,7,6,8,6,6,6
20700,7,6,8,9,7,7,8,7,8,8,8,6,7,7,6,6,6,6,7,6,7,8,7,6,6,7,8,8,6,6,6,7,6,7,6,6
20701,8,6,8,9,9,7,8,8,7,8,8,7,8,8,8,9,6,6,7,8,7,8,6,7,8,9,10,7,6,8,6,6,7,9,6,10
20702,7,7,7,7,7,7,6,6,8,6,6,6,6,7,7,7,6,7,7,6,6,7,6,7,6,7,6,6,6,7,6,7,7,6,6,6
20703,7,6,6,6,6,6,7,6,7,7,7,6,8,6,6,6,7,6,7,7,6,6,6,6,6,7,6,7,6,6,6,6,6,6,6,7
20704,6,8,8,8,10,7,9,8,6,9,10,9,7,8,9,9,8,7,8,9,8,7,8,8,8,9,9,8,7,8,8,8,8,10,8,8
20705,8,7,7,10,8,8,8,8,8,7,8,7,9,8,9,9,9,7,8,7,6,8,8,8,9,9,9,8,7,9,7,7,8,8,6,8
20706,6,7,8,6,9,7,6,7,8,6,6,7,6,7,6,7,7,7,8,9,7,7,6,8,6,6,6,6,7,8,7,7,8,6,6,6
20707,6,8,7,7,8,7,8,6,6,9,8,8,6,8,7,7,7,7,8,8,8,7,7,8,6,7,8,6,7,7,7,8,8,8,8,6
20708,6,7,6,8,6,8,8,6,7,6,8,6,6,7,6,6,6,7,9,6,7,7,6,6,9,7,7,8,6,8,6,7,7,7,6,8
20709,8,9,9,10,10,9,8,8,7,8,8,9,7,9,8,8,8,9,10,9,9,9,8,8,7,8,9,7,8,9,7,7,9,8,8,8
20710,7,6,7,9,7,8,7,6,7,8,7,7,7,7,6,7,6,7,8,7,7,7,8,7,7,8,7,6,6,7,6,7,7,6,6,7
20711,6,6,6,8,6,7,6,6,7,6,6,6,7,6,6,6,6,6,7,7,6,6,7,6,6,7,7,7,6,7,6,6,6,6,8,6
20712,7,6,7,9,7,8,6,7,8,7,7,7,7,7,6,6,6,7,8,6,8,8,7,6,7,7,7,6,6,8,6,7,7,6,6,6
20713,7,6,7,9,7,8,7,8,8,8,7,7,8,7,7,8,6,7,9,7,7,8,8,8,8,9,7,6,7,9,7,8,7,7,7,7
20714,6,9,6,8,7,6,6,6,6,6,7,7,7,6,6,7,7,6,6,7,8,6,6,6,7,7,7,6,6,8,6,6,7,6,6,7
20715,6,7,6,8,6,6,7,6,7,7,7,6,7,6,6,6,6,7,6,7,6,6,7,6,6,7,8,7,6,6,6,6,6,6,6,6
20716,6,8,7,8,7,8,6,7,7,7,6,8,6,8,6,6,6,9,10,7,8,8,8,7,6,8,6,6,7,8,7,8,7,6,6,6
20717,7,7,7,9,7,8,6,7,7,6,6,6,8,7,7,6,6,8,9,6,7,8,6,7,7,8,7,6,7,8,7,7,7,6,6,7
20718,7,8,7,8,8,9,6,7,6,7,6,8,7,8,7,7,6,8,9,8,7,9,6,8,7,8,7,7,7,9,6,7,9,7,6,6
20719,6,6,8,8,8,8,7,7,7,7,7,6,6,7,7,6,6,6,7,7,7,8,7,6,8,6,7,7,6,7,6,6,7,6,6,6
20720,6,6,6,7,6,8,7,6,6,8,7,8,6,7,7,7,7,7,7,9,6,7,7,8,6,6,8,7,6,8,7,6,7,7,7,6
20721,7,6,8,8,7,7,7,7,7,8,7,7,7,7,6,6,6,6,7,7,7,7,6,6,7,7,8,6,6,7,6,6,6,7,6,7
20722,6,6,8,7,7,7,6,7,6,6,7,6,9,7,6,6,7,7,8,8,7,8,9,7,8,6,6,6,7,7,8,6,7,6,8,6
20723,7,7,7,8,7,7,9,8,7,9,10,9,7,8,8,7,7,7,9,8,7,7,9,8,8,9,9,7,7,7,8,9,8,8,8,6
20724,8,7,8,9,8,8,8,7,8,8,9,7,8,8,8,8,6,7,8,8,7,8,7,7,8,8,9,7,7,8,7,7,8,8,7,7
20725,8,7,6,7,6,6,8,7,8,6,6,6,7,6,6,6,6,6,7,6,6,6,7,6,6,6,6,6,6,6,6,6,6,7,6,7
20726,7,9,7,8,7,9,6,8,7,8,7,8,7,8,9,9,6,8,10,7,7,8,9,9,8,9,7,8,8,9,8,9,9,7,8,6
20727,8,6,10,10,9,9,8,8,8,8,8,7,7,8,6,6,7,7,8,8,9,8,6,7,6,7,9,6,7,7,6,7,7,7,7,7
20728,6,7,7,7,8,6,6,6,6,6,6,6,6,7,6,7,6,6,6,6,6,7,10,6,6,7,8,6,6,7,8,9,6,7,8,7
20729,6,7,8,7,8,8,7,7,6,7,7,7,6,7,6,6,7,7,8,8,8,8,6,7,6,6,7,6,7,7,6,6,7,7,6,6
20730,8,7,7,8,8,7,7,7,6,7,7,6,8,6,7,7,7,6,6,6,6,7,6,6,7,8,8,7,6,7,6,6,6,8,6,8
20731,6,7,7,8,7,8,6,7,7,6,6,7,7,7,6,7,6,8,9,7,6,8,7,7,7,8,7,7,7,8,7,7,8,6,6,6
20732,6,6,7,8,6,6,6,6,6,6,6,8,7,6,7,6,6,6,6,8,7,6,7,6,7,7,7,6,6,7,6,6,6,6,6,6
20733,6,8,7,8,7,6,6,6,7,6,6,8,6,6,7,6,7,6,7,8,8,6,7,7,6,7,6,6,7,6,7,6,6,6,7,6
20734,6,6,6,8,6,7,7,7,7,9,8,7,7,7,7,6,6,7,8,6,6,7,8,6,7,8,7,6,6,6,7,8,7,7,7,6
20735,7,6,6,9,6,7,7,7,8,8,8,7,7,6,7,7,6,7,8,6,6,7,9,7,8,9,8,6,6,7,7,8,7,7,7,6
20736,6,7,7,8,6,6,8,7,6,6,7,6,6,6,6,6,6,6,7,6,7,6,6,6,6,7,7,6,6,6,6,6,6,8,6,6
20737,9,8,9,10,6,8,9,9,8,8,9,9,9,6,10,10,7,8,9,6,7,9,9,9,9,10,6,8,8,6,9,8,6,6,8,9
20738,6,7,6,6,7,7,6,6,6,6,6,6,6,7,6,6,6,7,8,6,6,7,6,6,6,6,7,6,6,7,6,6,7,7,7,7
20739,8,7,8,10,9,8,9,9,9,10,10,8,9,8,9,9,8,8,8,8,8,8,9,9,9,10,10,8,8,8,9,9,8,10,9,8
20740,6,6,6,7,6,7,7,6,6,6,6,6,6,7,7,7,6,6,8,6,6,6,6,6,6,6,7,6,6,6,6,6,6,7,6,6
20741,8,7,9,9,8,9,8,8,8,9,8,8,7,8,7,6,7,7,9,8,9,9,7,7,6,8,9,7,8,8,6,7,8,8,7,7
20742,6,6,7,9,6,7,8,7,7,9,9,7,7,7,6,6,6,6,7,7,7,7,7,6,6,8,8,6,6,6,6,7,7,8,6,6
20743,8,8,8,9,10,7,10,8,7,10,10,9,8,8,9,10,7,7,8,9,7,8,8,9,10,10,10,9,7,8,9,8,8,10,9,8
20744,7,7,8,8,9,9,7,7,6,6,6,7,7,9,7,7,7,8,8,8,7,8,6,7,7,7,8,7,7,9,6,7,8,7,6,7
20745,7,7,8,8,9,7,6,6,6,6,6,6,6,8,7,6,7,6,8,8,7,8,6,7,6,6,7,6,6,8,7,6,8,7,6,8
20746,6,8,8,6,9,7,6,6,6,7,6,7,6,7,8,7,6,7,7,8,7,7,6,8,7,7,7,7,6,8,6,6,7,7,6,7
20747,8,8,8,10,7,9,9,8,9,8,8,8,9,8,7,7,6,8,10,7,8,8,9,7,8,9,8,7,8,8,7,8,8,7,8,7
20748,6,7,7,7,7,6,7,7,10,7,7,7,6,7,7,7,6,6,7,8,7,7,6,7,7,7,7,6,6,7,6,6,7,7,7,6
20749,6,8,6,8,7,8,6,7,7,7,7,8,6,8,8,7,6,8,10,7,6,7,8,8,7,9,7,7,7,9,7,9,9,7,7,6
20750,6,7,6,8,6,7,6,6,6,6,6,6,7,6,6,7,6,7,6,7,6,6,6,6,6,7,7,7,7,6,6,6,6,6,6,7
20751,6,6,6,8,7,6,6,6,6,7,7,6,7,6,7,7,6,6,6,6,6,7,6,6,8,8,7,7,7,7,6,7,7,7,6,6
