StudentID,Cryogenic Physics,Evolutionary Dynamics,Dark Energy,Stellar Chemistry,Sublight Propulsion Systems,Transdimensional Navigation,Neural Computation,Plasma Physics,Crystalline Geology,Pulsar Spectroscopy,Propulsion Systems,Radiation Shielding,Atmospheric Chemistry,Warp Field Theory,Plasmawave Analysis,Exoplanet Climatology,Astrology,Magnetosphere Modeling,Graviton Dynamics,Xyloprax Computation,Mineral Extraction,Synthetic Atmospheres,Quantum Fluids,Nanostructures Fabrication,Photonic Computing,Orbital Mechanics,Neutrino Engineering,Astrogeophysics,Genomic Engineering,Particle Isolation,Nuclear Synthesis,Xenorobotics Systems,Cartographic Topologies,Exotic Matter,Plasma Containment,Bioluminal Signals
312185,NG,NG,9,9,NG,NG,NG,9,7,9,NG,8,NG,8,6,6,8,7,10,9,NG,NG,7,NG,NG,7,7,NG,8,NG,7,8,NG,8,NG,NG
310664,NG,NG,NG,NG,NG,NG,NG,8,NG,7,NG,NG,NG,NG,7,NG,NG,NG,8,7,NG,NG,7,NG,NG,NG,NG,NG,7,NG,NG,7,NG,NG,NG,NG
313709,8,8,8,9,8,9,6,8,7,6,5,7,NG,8,6,7,6,8,9,7,7,9,7,7,NG,7,7,NG,7,10,6,7,NG,6,6,8
313043,6,8,6,7,8,8,5,6,6,6,5,6,NG,7,6,6,6,8,9,7,6,8,6,6,NG,6,6,NG,6,8,5,6,NG,6,5,6
313784,5,NG,5,7,NG,7,NG,6,6,7,NG,7,NG,6,7,6,4,6,7,5,NG,5,8,6,NG,8,6,NG,6,NG,7,8,NG,6,NG,NG
313045,6,8,8,7,9,8,8,7,6,8,7,7,NG,8,8,8,7,7,9,8,7,8,7,9,NG,9,8,NG,7,8,7,8,NG,8,8,7
312089,NG,NG,5,8,NG,NG,NG,6,6,6,NG,6,NG,6,6,5,4,NG,7,5,NG,NG,6,NG,NG,7,6,NG,6,NG,5,6,NG,5,NG,NG
311585,NG,NG,10,10,NG,NG,NG,9,9,8,NG,8,NG,9,7,7,8,9,10,9,NG,NG,7,NG,NG,8,8,NG,9,NG,7,8,NG,8,NG,NG
311551,NG,NG,7,8,NG,NG,NG,7,NG,7,NG,5,NG,6,5,5,5,5,7,6,NG,NG,NG,NG,NG,6,7,NG,6,NG,NG,5,NG,6,NG,NG
312737,7,NG,7,7,NG,7,NG,6,NG,5,NG,6,NG,7,6,6,6,6,8,7,NG,8,NG,7,NG,6,7,NG,7,NG,4,4,NG,6,NG,NG
310555,NG,NG,NG,NG,NG,NG,NG,5,NG,NG,NG,NG,NG,NG,7,NG,NG,NG,5,4,NG,NG,NG,NG,NG,NG,NG,NG,5,NG,NG,5,NG,NG,NG,NG
312796,4,NG,5,5,NG,6,NG,4,4,NG,NG,NG,NG,6,5,NG,4,NG,7,6,NG,NG,5,5,NG,5,NG,NG,5,NG,NG,6,NG,5,NG,NG
310550,NG,NG,NG,NG,NG,NG,NG,7,NG,6,NG,NG,NG,NG,7,NG,NG,NG,10,7,NG,NG,8,NG,NG,NG,NG,NG,7,NG,NG,8,NG,NG,NG,NG
311209,NG,NG,NG,NG,NG,NG,NG,9,NG,8,NG,NG,NG,NG,8,NG,NG,NG,10,8,NG,NG,9,NG,NG,NG,NG,NG,8,NG,NG,8,NG,NG,NG,NG
312361,NG,NG,7,8,NG,NG,NG,7,7,7,NG,7,NG,8,9,8,5,7,8,7,NG,NG,8,NG,NG,9,8,NG,6,NG,7,7,NG,8,NG,NG
310289,NG,NG,NG,NG,NG,NG,NG,7,NG,8,NG,NG,NG,NG,7,NG,NG,NG,7,6,NG,NG,9,NG,NG,NG,NG,NG,7,NG,NG,8,NG,NG,NG,NG
312955,6,7,7,8,7,8,7,7,7,7,6,7,NG,8,6,6,6,8,9,7,7,8,7,7,NG,8,7,NG,7,8,6,8,NG,6,6,6
313003,7,7,8,9,8,7,10,7,8,10,10,8,NG,7,8,7,7,6,7,8,8,7,8,7,NG,9,9,NG,7,7,7,8,NG,10,8,6
311515,NG,NG,NG,NG,NG,NG,NG,6,NG,6,NG,NG,NG,NG,8,NG,NG,NG,9,7,NG,NG,7,NG,NG,NG,NG,NG,7,NG,NG,8,NG,NG,NG,NG
311047,NG,NG,NG,NG,NG,NG,NG,6,NG,8,NG,NG,NG,NG,8,NG,NG,NG,7,6,NG,NG,9,NG,NG,NG,NG,NG,6,NG,NG,8,NG,NG,NG,NG
311318,NG,NG,NG,NG,NG,NG,NG,5,NG,NG,NG,NG,NG,NG,8,NG,NG,NG,7,8,NG,NG,6,NG,NG,NG,NG,NG,5,NG,NG,7,NG,NG,NG,NG
312648,NG,NG,7,8,NG,NG,NG,7,7,7,NG,7,NG,7,6,6,7,8,10,7,NG,NG,8,NG,NG,7,6,NG,7,NG,6,8,NG,6,NG,NG
310498,NG,NG,NG,NG,NG,NG,NG,5,NG,NG,NG,NG,NG,NG,6,NG,NG,NG,6,6,NG,NG,NG,NG,NG,NG,NG,NG,6,NG,NG,4,NG,NG,NG,NG
310216,NG,NG,NG,NG,NG,NG,NG,7,NG,5,NG,NG,NG,NG,5,NG,NG,NG,7,4,NG,NG,7,NG,NG,NG,NG,NG,5,NG,NG,6,NG,NG,NG,NG
310567,NG,NG,NG,NG,NG,NG,NG,8,NG,7,NG,NG,NG,NG,7,NG,NG,NG,10,8,NG,NG,9,NG,NG,NG,NG,NG,9,NG,NG,9,NG,NG,NG,NG
313303,6,NG,6,8,NG,6,NG,6,NG,6,NG,5,NG,5,4,4,4,5,6,5,NG,6,NG,4,NG,6,7,NG,6,NG,NG,5,NG,6,NG,NG
313147,9,7,8,10,10,9,8,9,8,8,8,8,NG,9,8,9,6,7,9,8,7,9,7,8,NG,9,10,NG,8,10,7,7,NG,8,7,9
311901,NG,NG,7,7,NG,NG,NG,6,6,6,NG,7,NG,7,6,6,6,7,8,8,NG,NG,6,NG,NG,6,7,NG,7,NG,5,6,NG,6,NG,NG
310086,NG,NG,NG,NG,NG,NG,NG,7,NG,9,NG,NG,NG,NG,8,NG,NG,NG,9,8,NG,NG,8,NG,NG,NG,NG,NG,7,NG,NG,8,NG,NG,NG,NG
311467,NG,NG,NG,NG,NG,NG,NG,9,NG,8,NG,NG,NG,NG,7,NG,NG,NG,9,10,NG,NG,7,NG,NG,NG,NG,NG,8,NG,NG,6,NG,NG,NG,NG
311801,NG,NG,5,7,NG,NG,NG,5,NG,NG,NG,4,NG,5,5,5,2,NG,6,5,NG,NG,NG,NG,NG,6,NG,NG,5,NG,NG,4,NG,4,NG,NG
312318,NG,NG,7,7,NG,NG,NG,7,7,8,NG,8,NG,8,8,8,6,7,8,7,NG,NG,8,NG,NG,9,7,NG,6,NG,7,8,NG,8,NG,NG
311456,NG,NG,NG,NG,NG,NG,NG,7,NG,7,NG,NG,NG,NG,6,NG,NG,NG,9,8,NG,NG,6,NG,NG,NG,NG,NG,7,NG,NG,7,NG,NG,NG,NG
313414,6,8,8,8,6,7,7,7,6,8,8,8,NG,7,7,6,6,7,9,8,7,7,8,7,NG,8,7,NG,7,6,8,8,NG,7,7,4
311840,NG,NG,5,7,NG,NG,NG,5,5,NG,NG,6,NG,5,6,5,4,3,6,6,NG,NG,7,NG,NG,7,NG,NG,5,NG,6,6,NG,7,NG,NG
310581,NG,NG,NG,NG,NG,NG,NG,7,NG,6,NG,NG,NG,NG,6,NG,NG,NG,10,6,NG,NG,7,NG,NG,NG,NG,NG,7,NG,NG,7,NG,NG,NG,NG
313299,4,NG,4,6,NG,6,NG,5,4,NG,NG,6,NG,6,7,6,4,NG,7,6,NG,6,6,6,NG,6,NG,NG,6,NG,5,6,NG,5,NG,NG
310208,NG,NG,NG,NG,NG,NG,NG,8,NG,9,NG,NG,NG,NG,8,NG,NG,NG,9,7,NG,NG,10,NG,NG,NG,NG,NG,7,NG,NG,9,NG,NG,NG,NG
312618,NG,NG,5,6,NG,NG,NG,6,NG,6,NG,6,NG,6,7,7,4,4,4,6,NG,NG,NG,NG,NG,7,8,NG,4,NG,5,4,NG,7,NG,NG
310435,NG,NG,NG,NG,NG,NG,NG,6,NG,NG,NG,NG,NG,NG,6,NG,NG,NG,8,5,NG,NG,6,NG,NG,NG,NG,NG,6,NG,NG,7,NG,NG,NG,NG
311815,NG,NG,6,8,NG,NG,NG,7,7,6,NG,5,NG,7,5,6,4,NG,7,5,NG,NG,6,NG,NG,7,7,NG,6,NG,NG,6,NG,5,NG,NG
312764,8,6,9,9,9,9,8,8,8,8,9,8,NG,8,6,6,8,8,10,9,10,9,6,7,NG,7,9,NG,8,7,6,6,NG,7,7,7
312308,NG,NG,7,8,NG,NG,NG,7,6,8,NG,8,NG,7,8,8,6,7,8,8,NG,NG,7,NG,NG,8,8,NG,7,NG,7,7,NG,7,NG,NG
313644,5,NG,6,6,NG,5,NG,6,5,7,NG,6,NG,6,6,6,5,5,6,6,NG,NG,6,5,NG,7,7,NG,5,NG,6,6,NG,7,NG,NG
312321,NG,NG,5,5,NG,NG,NG,5,3,NG,NG,NG,NG,7,6,7,4,NG,7,6,NG,NG,5,NG,NG,6,NG,NG,5,NG,5,6,NG,5,NG,NG
310640,NG,NG,NG,NG,NG,NG,NG,7,NG,7,NG,NG,NG,NG,5,NG,NG,NG,8,6,NG,NG,7,NG,NG,NG,NG,NG,6,NG,NG,7,NG,NG,NG,NG
311629,NG,NG,7,9,NG,NG,NG,8,8,8,NG,7,NG,7,7,7,6,7,9,6,NG,NG,9,NG,NG,9,7,NG,7,NG,8,9,NG,7,NG,NG
312534,NG,NG,7,8,NG,NG,NG,7,6,7,NG,6,NG,7,6,7,5,7,8,7,NG,NG,6,NG,NG,6,8,NG,7,NG,6,6,NG,7,NG,NG
312658,NG,NG,7,8,NG,NG,NG,7,6,7,NG,7,NG,8,8,9,5,6,7,7,NG,NG,7,NG,NG,9,8,NG,7,NG,7,6,NG,8,NG,NG
313705,5,NG,5,7,NG,5,NG,6,6,6,NG,6,NG,5,6,6,4,4,6,4,NG,NG,6,5,NG,7,6,NG,4,NG,6,6,NG,6,NG,NG
311573,NG,NG,7,7,NG,NG,NG,6,5,7,NG,8,NG,8,6,7,7,8,9,8,NG,NG,7,NG,NG,7,6,NG,7,NG,7,8,NG,7,NG,NG
311609,NG,NG,6,7,NG,NG,NG,6,5,7,NG,6,NG,7,8,7,4,5,6,6,NG,NG,7,NG,NG,9,8,NG,5,NG,7,6,NG,7,NG,NG
312774,8,8,9,10,8,10,8,8,9,8,6,8,NG,9,6,6,8,8,10,8,9,9,8,7,NG,7,8,NG,9,9,7,8,NG,7,6,8
313531,7,8,8,9,9,9,6,7,7,7,6,8,NG,9,7,7,6,8,9,8,8,8,7,7,NG,7,7,NG,7,9,6,7,NG,6,6,7
311799,NG,NG,NG,9,NG,NG,NG,8,7,7,NG,8,NG,10,9,9,7,8,9,9,NG,NG,8,NG,NG,9,9,NG,8,NG,8,8,NG,8,NG,NG
310069,NG,NG,NG,NG,NG,NG,NG,7,NG,8,NG,NG,NG,NG,7,NG,NG,NG,8,6,NG,NG,8,NG,NG,NG,NG,NG,6,NG,NG,8,NG,NG,NG,NG
313120,8,8,8,9,8,9,10,9,8,10,10,10,NG,9,9,9,8,8,9,9,8,8,10,9,NG,10,9,NG,8,8,9,10,NG,9,9,NG
312976,6,NG,5,7,NG,6,NG,6,NG,6,NG,4,NG,6,5,4,3,NG,6,4,NG,NG,NG,4,NG,6,6,NG,5,NG,NG,4,NG,4,NG,NG
312563,NG,NG,5,7,NG,NG,NG,6,5,6,NG,5,NG,6,7,7,4,5,6,5,NG,NG,6,NG,NG,8,7,NG,5,NG,5,6,NG,6,NG,NG
313189,6,7,7,7,8,7,7,6,6,7,7,8,NG,8,8,8,6,8,8,8,7,8,7,7,NG,8,8,NG,7,8,6,6,NG,8,6,7
310708,NG,NG,NG,NG,NG,NG,NG,6,NG,9,NG,NG,NG,NG,8,NG,NG,NG,7,7,NG,NG,8,NG,NG,NG,NG,NG,5,NG,NG,7,NG,NG,NG,NG
313229,7,NG,7,10,NG,9,NG,7,8,6,NG,6,NG,7,5,6,4,NG,9,6,NG,8,7,6,NG,7,6,NG,7,NG,NG,7,NG,5,NG,NG
310835,NG,NG,NG,NG,NG,NG,NG,6,NG,8,NG,NG,NG,NG,6,NG,NG,NG,7,6,NG,NG,7,NG,NG,NG,NG,NG,5,NG,NG,6,NG,NG,NG,NG
310961,NG,NG,NG,NG,NG,NG,NG,8,NG,8,NG,NG,NG,NG,8,NG,NG,NG,8,10,NG,NG,7,NG,NG,NG,NG,NG,8,NG,NG,6,NG,NG,NG,NG
310432,NG,NG,NG,NG,NG,NG,NG,9,NG,10,NG,NG,NG,NG,9,NG,NG,NG,10,10,NG,NG,9,NG,NG,NG,NG,NG,9,NG,NG,9,NG,NG,NG,NG
310603,NG,NG,NG,NG,NG,NG,NG,7,NG,5,NG,NG,NG,NG,5,NG,NG,NG,8,5,NG,NG,6,NG,NG,NG,NG,NG,6,NG,NG,6,NG,NG,NG,NG
313541,7,6,6,8,7,6,8,7,7,8,9,7,NG,7,7,8,6,6,7,7,6,7,8,7,NG,9,8,NG,6,7,8,8,NG,9,7,7
312991,4,NG,6,5,NG,4,NG,4,NG,NG,NG,NG,NG,6,4,NG,6,NG,6,6,NG,NG,NG,4,NG,4,NG,NG,4,NG,NG,5,NG,6,NG,NG
310196,NG,NG,NG,NG,NG,NG,NG,6,NG,4,NG,NG,NG,NG,6,NG,NG,NG,8,5,NG,NG,6,NG,NG,NG,NG,NG,6,NG,NG,6,NG,NG,NG,NG
311137,NG,NG,NG,NG,NG,NG,NG,8,NG,8,NG,NG,NG,NG,10,NG,NG,NG,8,8,NG,NG,NG,NG,NG,NG,NG,NG,8,NG,NG,NG,NG,NG,NG,NG
312137,NG,NG,6,7,NG,NG,NG,7,6,8,NG,8,NG,7,9,9,6,6,7,7,NG,NG,8,NG,NG,9,9,NG,6,NG,7,7,NG,9,NG,NG
312475,NG,NG,6,7,NG,NG,NG,6,5,6,NG,6,NG,7,5,5,5,NG,8,6,NG,NG,6,NG,NG,6,6,NG,6,NG,NG,6,NG,4,NG,NG
313175,7,NG,7,7,NG,7,NG,6,6,6,NG,7,NG,8,6,6,6,6,7,7,NG,7,5,6,NG,6,7,NG,6,NG,4,6,NG,6,NG,NG
312645,NG,NG,9,10,NG,NG,NG,8,8,8,NG,8,NG,9,7,7,7,8,10,7,NG,NG,8,NG,NG,8,8,NG,8,NG,7,8,NG,6,NG,NG
312826,8,NG,8,9,NG,9,NG,7,7,6,NG,6,NG,8,6,7,5,NG,10,6,NG,8,7,7,NG,7,7,NG,7,NG,6,7,NG,5,NG,NG
311383,NG,NG,NG,NG,NG,NG,NG,8,NG,6,NG,NG,NG,NG,7,NG,NG,NG,9,7,NG,NG,6,NG,NG,NG,NG,NG,7,NG,NG,7,NG,NG,NG,NG
313465,5,NG,5,7,NG,5,NG,5,NG,NG,NG,5,NG,6,6,6,3,4,4,4,NG,NG,NG,6,NG,7,NG,NG,4,NG,5,4,NG,7,NG,NG
311481,NG,NG,NG,NG,NG,NG,NG,6,NG,8,NG,NG,NG,NG,8,NG,NG,NG,7,5,NG,NG,8,NG,NG,NG,NG,NG,5,NG,NG,7,NG,NG,NG,NG
311359,NG,NG,NG,NG,NG,NG,NG,6,NG,8,NG,NG,NG,NG,7,NG,NG,NG,7,7,NG,NG,6,NG,NG,NG,NG,NG,6,NG,NG,6,NG,NG,NG,NG
310287,NG,NG,NG,NG,NG,NG,NG,8,NG,9,NG,NG,NG,NG,7,NG,NG,NG,7,7,NG,NG,8,NG,NG,NG,NG,NG,6,NG,NG,7,NG,NG,NG,NG
311178,NG,NG,NG,NG,NG,NG,NG,8,NG,9,NG,NG,NG,NG,8,NG,NG,NG,9,9,NG,NG,8,NG,NG,NG,NG,NG,7,NG,NG,9,NG,NG,NG,NG
313137,6,NG,5,7,NG,6,NG,6,NG,5,NG,5,NG,6,6,6,3,NG,6,5,NG,NG,NG,5,NG,6,6,NG,5,NG,4,4,NG,5,NG,NG
311126,NG,NG,NG,NG,NG,NG,NG,4,NG,NG,NG,NG,NG,NG,6,NG,NG,NG,5,4,NG,NG,NG,NG,NG,NG,NG,NG,4,NG,NG,5,NG,NG,NG,NG
310770,NG,NG,NG,NG,NG,NG,NG,7,NG,7,NG,NG,NG,NG,7,NG,NG,NG,7,5,NG,NG,7,NG,NG,NG,NG,NG,6,NG,NG,6,NG,NG,NG,NG
311282,NG,NG,NG,NG,NG,NG,NG,8,NG,8,NG,NG,NG,NG,9,NG,NG,NG,10,10,NG,NG,8,NG,NG,NG,NG,NG,8,NG,NG,8,NG,NG,NG,NG
311042,NG,NG,NG,NG,NG,NG,NG,8,NG,8,NG,NG,NG,NG,6,NG,NG,NG,8,7,NG,NG,7,NG,NG,NG,NG,NG,7,NG,NG,7,NG,NG,NG,NG
311999,NG,NG,6,7,NG,NG,NG,6,6,7,NG,7,NG,7,8,9,5,7,8,7,NG,NG,7,NG,NG,8,7,NG,6,NG,7,6,NG,7,NG,NG
312504,NG,NG,6,6,NG,NG,NG,6,NG,7,NG,6,NG,5,7,7,5,4,4,6,NG,NG,NG,NG,NG,7,7,NG,5,NG,5,4,NG,8,NG,NG
313136,6,NG,6,7,NG,6,NG,6,7,7,NG,6,NG,6,6,6,4,6,7,5,NG,NG,8,6,NG,7,6,NG,5,NG,7,7,NG,6,NG,NG
310494,NG,NG,NG,NG,NG,NG,NG,7,NG,7,NG,NG,NG,NG,6,NG,NG,NG,8,7,NG,NG,6,NG,NG,NG,NG,NG,7,NG,NG,6,NG,NG,NG,NG
310383,NG,NG,NG,NG,NG,NG,NG,7,NG,9,NG,NG,NG,NG,8,NG,NG,NG,8,7,NG,NG,10,NG,NG,NG,NG,NG,6,NG,NG,9,NG,NG,NG,NG
313452,6,8,8,8,7,8,8,6,6,8,8,8,NG,8,7,7,8,7,9,9,8,7,7,8,NG,7,7,NG,7,8,6,7,NG,8,7,6
312863,6,6,6,7,5,6,8,6,7,9,9,7,NG,7,7,7,6,6,7,7,7,6,9,6,NG,8,8,NG,6,5,8,8,NG,8,7,6
313496,6,NG,7,8,NG,8,NG,7,6,5,NG,6,NG,7,6,6,6,6,8,6,NG,8,5,6,NG,7,6,NG,6,NG,4,6,NG,6,NG,NG
313572,9,8,9,10,10,10,9,9,8,9,9,9,NG,10,8,9,7,8,9,9,9,9,7,9,NG,10,10,NG,8,10,7,7,NG,9,7,9
311024,NG,NG,NG,NG,NG,NG,NG,7,NG,9,NG,NG,NG,NG,7,NG,NG,NG,8,8,NG,NG,7,NG,NG,NG,NG,NG,8,NG,NG,7,NG,NG,NG,NG
310260,NG,NG,NG,NG,NG,NG,NG,6,NG,8,NG,NG,NG,NG,6,NG,NG,NG,7,5,NG,NG,8,NG,NG,NG,NG,NG,5,NG,NG,8,NG,NG,NG,NG
312333,NG,NG,5,8,NG,NG,NG,6,NG,6,NG,5,NG,6,6,6,3,NG,6,5,NG,NG,NG,NG,NG,7,7,NG,5,NG,5,5,NG,5,NG,NG
312912,6,6,7,7,8,6,7,7,6,7,8,7,NG,7,7,8,5,6,6,7,6,7,6,7,NG,8,8,NG,6,7,6,6,NG,8,NG,7
312362,NG,NG,5,4,NG,NG,NG,4,NG,NG,NG,NG,NG,6,5,NG,4,NG,6,7,NG,NG,NG,NG,NG,4,NG,NG,4,NG,NG,4,NG,6,NG,NG
310921,NG,NG,NG,NG,NG,NG,NG,7,NG,7,NG,NG,NG,NG,8,NG,NG,NG,10,7,NG,NG,8,NG,NG,NG,NG,NG,7,NG,NG,8,NG,NG,NG,NG
310808,NG,NG,NG,NG,NG,NG,NG,7,NG,8,NG,NG,NG,NG,7,NG,NG,NG,9,NG,NG,NG,7,NG,NG,NG,NG,NG,8,NG,NG,7,NG,NG,NG,NG
312920,4,NG,6,5,NG,6,NG,4,NG,NG,NG,NG,NG,6,5,NG,4,NG,6,6,NG,NG,NG,5,NG,4,NG,NG,5,NG,NG,3,NG,5,NG,NG
311752,NG,NG,5,5,NG,NG,NG,4,4,NG,NG,NG,NG,6,6,6,4,NG,7,6,NG,NG,6,NG,NG,7,NG,NG,4,NG,5,6,NG,6,NG,NG
310317,NG,NG,NG,NG,NG,NG,NG,8,NG,7,NG,NG,NG,NG,6,NG,NG,NG,9,6,NG,NG,8,NG,NG,NG,NG,NG,7,NG,NG,8,NG,NG,NG,NG
310496,NG,NG,NG,NG,NG,NG,NG,5,NG,NG,NG,NG,NG,NG,6,NG,NG,NG,5,6,NG,NG,NG,NG,NG,NG,NG,NG,4,NG,NG,5,NG,NG,NG,NG
310076,NG,NG,NG,NG,NG,NG,NG,5,NG,NG,NG,NG,NG,NG,6,NG,NG,NG,5,6,NG,NG,6,NG,NG,NG,NG,NG,4,NG,NG,6,NG,NG,NG,NG
311157,NG,NG,NG,NG,NG,NG,NG,5,NG,NG,NG,NG,NG,NG,5,NG,NG,NG,6,3,NG,NG,NG,NG,NG,NG,NG,NG,4,NG,NG,5,NG,NG,NG,NG
311775,NG,NG,9,10,NG,NG,NG,9,8,9,NG,8,NG,9,9,9,8,8,10,8,NG,NG,9,NG,NG,10,10,NG,9,NG,8,9,NG,9,NG,NG
312409,NG,NG,7,9,NG,NG,NG,8,7,7,NG,8,NG,8,8,9,5,7,8,7,NG,NG,8,NG,NG,9,9,NG,7,NG,7,7,NG,7,NG,NG
310662,NG,NG,NG,NG,NG,NG,NG,6,NG,7,NG,NG,NG,NG,7,NG,NG,NG,8,9,NG,NG,NG,NG,NG,NG,NG,NG,7,NG,NG,5,NG,NG,NG,NG
310825,NG,NG,NG,NG,NG,NG,NG,5,NG,NG,NG,NG,NG,NG,4,NG,NG,NG,6,5,NG,NG,NG,NG,NG,NG,NG,NG,5,NG,NG,4,NG,NG,NG,NG
311977,NG,NG,8,9,NG,NG,NG,7,7,8,NG,8,NG,9,7,8,7,9,9,8,NG,NG,7,NG,NG,7,9,NG,8,NG,7,6,NG,7,NG,NG
310538,NG,NG,NG,NG,NG,NG,NG,7,NG,7,NG,NG,NG,NG,8,NG,NG,NG,7,6,NG,NG,6,NG,NG,NG,NG,NG,7,NG,NG,6,NG,NG,NG,NG
313467,8,8,9,9,10,8,9,8,7,9,9,10,NG,9,9,9,8,9,9,10,9,9,7,9,NG,8,10,NG,8,9,8,8,NG,9,8,9
313642,5,NG,4,7,NG,5,NG,6,6,6,NG,4,NG,5,5,5,2,NG,6,4,NG,NG,6,5,NG,7,6,NG,4,NG,NG,6,NG,5,NG,NG
310977,NG,NG,NG,NG,NG,NG,NG,6,NG,6,NG,NG,NG,NG,4,NG,NG,NG,5,6,NG,NG,NG,NG,NG,NG,NG,NG,6,NG,NG,4,NG,NG,NG,NG
311858,NG,NG,6,7,NG,NG,NG,6,6,7,NG,7,NG,7,8,8,5,6,8,7,NG,NG,7,NG,NG,8,7,NG,7,NG,7,7,NG,8,NG,NG
312706,NG,NG,7,10,NG,NG,NG,8,8,8,NG,7,NG,8,8,8,5,8,8,6,NG,NG,9,NG,NG,10,8,NG,7,NG,8,8,NG,8,NG,NG
311756,NG,NG,5,6,NG,NG,NG,5,4,NG,NG,6,NG,6,6,5,4,6,7,6,NG,NG,6,NG,NG,6,NG,NG,5,NG,5,6,NG,6,NG,NG
311226,NG,NG,NG,NG,NG,NG,NG,6,NG,5,NG,NG,NG,NG,7,NG,NG,NG,7,5,NG,NG,NG,NG,NG,NG,NG,NG,6,NG,NG,5,NG,NG,NG,NG
313324,10,8,9,10,9,10,8,9,10,8,8,8,NG,9,9,9,6,8,9,7,7,10,9,8,NG,10,10,NG,8,10,8,8,NG,9,8,9
311083,NG,NG,NG,NG,NG,NG,NG,8,NG,8,NG,NG,NG,NG,6,NG,NG,NG,8,7,NG,NG,7,NG,NG,NG,NG,NG,7,NG,NG,7,NG,NG,NG,NG
310651,NG,NG,NG,NG,NG,NG,NG,8,NG,7,NG,NG,NG,NG,7,NG,NG,NG,9,9,NG,NG,6,NG,NG,NG,NG,NG,8,NG,NG,6,NG,NG,NG,NG
312067,NG,NG,7,8,NG,NG,NG,7,7,9,NG,7,NG,7,7,6,NG,6,7,7,NG,NG,8,NG,NG,8,7,NG,6,NG,6,8,NG,8,NG,NG
312505,NG,NG,9,8,NG,NG,NG,7,7,7,NG,7,NG,8,5,5,8,7,9,8,NG,NG,5,NG,NG,6,8,NG,8,NG,NG,6,NG,7,NG,NG
312467,NG,NG,6,7,NG,NG,NG,6,5,5,NG,6,NG,7,6,6,4,NG,8,5,NG,NG,6,NG,NG,7,6,NG,6,NG,5,6,NG,5,NG,NG
312080,NG,NG,7,7,NG,NG,NG,7,6,8,NG,7,NG,8,6,7,7,8,9,8,NG,NG,7,NG,NG,7,6,NG,7,NG,6,7,NG,8,NG,NG
312967,7,NG,7,7,NG,8,NG,6,NG,4,NG,6,NG,7,6,7,4,6,7,6,NG,8,NG,7,NG,6,8,NG,6,NG,5,4,NG,6,NG,NG
311651,NG,NG,8,9,NG,NG,NG,8,NG,6,NG,7,NG,8,7,8,6,6,8,7,NG,NG,NG,NG,NG,8,8,NG,7,NG,7,5,NG,8,NG,NG
310669,NG,NG,NG,NG,NG,NG,NG,6,NG,7,NG,NG,NG,NG,5,NG,NG,NG,6,6,NG,NG,NG,NG,NG,NG,NG,NG,5,NG,NG,5,NG,NG,NG,NG
312807,8,9,9,9,10,9,8,8,7,8,8,9,NG,10,9,9,9,10,10,10,9,10,7,9,NG,8,9,NG,9,10,7,8,NG,9,8,8
310619,NG,NG,NG,NG,NG,NG,NG,9,NG,9,NG,NG,NG,NG,7,NG,NG,NG,10,9,NG,NG,9,NG,NG,NG,NG,NG,9,NG,NG,9,NG,NG,NG,NG
312630,NG,NG,7,7,NG,NG,NG,6,5,7,NG,7,NG,7,6,6,7,6,8,8,NG,NG,6,NG,NG,6,6,NG,6,NG,5,6,NG,6,NG,NG
310421,NG,NG,NG,NG,NG,NG,NG,6,NG,8,NG,NG,NG,NG,6,NG,NG,NG,6,5,NG,NG,8,NG,NG,NG,NG,NG,5,NG,NG,6,NG,NG,NG,NG
313798,8,6,8,9,9,9,7,8,8,7,7,7,NG,8,7,7,6,7,8,8,7,9,6,7,NG,8,9,NG,7,9,6,7,NG,6,6,8
313277,7,NG,7,9,NG,10,NG,8,8,6,NG,6,NG,9,5,6,7,NG,10,7,NG,8,7,6,NG,7,7,NG,8,NG,NG,7,NG,5,NG,NG
313626,7,9,8,8,10,9,7,8,7,7,6,8,NG,9,8,9,7,8,10,8,8,9,7,8,NG,9,7,NG,8,9,7,8,NG,7,7,7
310847,NG,NG,NG,NG,NG,NG,NG,6,NG,4,NG,NG,NG,NG,5,NG,NG,NG,5,5,NG,NG,NG,NG,NG,NG,NG,NG,5,NG,NG,3,NG,NG,NG,NG
313617,7,6,8,8,7,8,7,7,7,6,6,6,NG,7,6,6,6,6,8,6,7,8,6,6,NG,7,8,NG,6,7,5,6,NG,6,5,6
312072,NG,NG,7,8,NG,NG,NG,7,6,7,NG,7,NG,8,6,7,6,6,7,8,NG,NG,6,NG,NG,7,8,NG,7,NG,6,6,NG,7,NG,NG
312894,5,NG,6,6,NG,6,NG,5,NG,NG,NG,4,NG,6,5,NG,4,NG,5,5,NG,NG,NG,4,NG,5,NG,NG,5,NG,NG,3,NG,5,NG,NG
310642,NG,NG,NG,NG,NG,NG,NG,6,NG,4,NG,NG,NG,NG,5,NG,NG,NG,8,5,NG,NG,NG,NG,NG,NG,NG,NG,6,NG,NG,5,NG,NG,NG,NG
312275,NG,NG,7,8,NG,NG,NG,7,NG,7,NG,6,NG,7,6,6,5,5,7,7,NG,NG,NG,NG,NG,7,7,NG,6,NG,5,4,NG,6,NG,NG
